Location,Date_Time,Date,Hour,Month,Hour.deci,Win.speed,Wind_Direction,Temperature,Rain_Actual,Bat_Occurrence
SM4-C,8/24/2024 19:00,24/08/2024,19:00,8,19,5.17,234.76,28.89,0,28
SM4-C,8/24/2024 20:00,24/08/2024,20:00,8,20,4.56,237.97,28.7,0,39
SM4-C,8/24/2024 21:00,24/08/2024,21:00,8,21,4.33,237.58,28.89,0,59
SM4-C,8/24/2024 22:00,24/08/2024,22:00,8,22,5.4,235.01,28.53,0,8
SM4-C,8/24/2024 23:00,24/08/2024,23:00,8,23,5.53,241.97,28.35,0,5
SM4-C,8/25/2024 0:00,25/08/2024,0:00,8,0,5.54,243.13,28.27,0,1
SM4-C,8/25/2024 1:00,25/08/2024,1:00,8,1,4.98,248.07,28.55,0,1
SM4-C,8/25/2024 3:00,25/08/2024,3:00,8,3,4.92,245.8,28.7,0,3
SM4-C,8/25/2024 4:00,25/08/2024,4:00,8,4,2.11,260.98,28.65,0,18
SM4-C,8/25/2024 5:00,25/08/2024,5:00,8,5,0.92,321.95,27.65,0,3
SM4-C,8/25/2024 18:00,25/08/2024,18:00,8,18,5.56,230.4,28.89,0,5
SM4-C,8/25/2024 19:00,25/08/2024,19:00,8,19,5.71,234.99,28.45,0,11
SM4-C,8/25/2024 20:00,25/08/2024,20:00,8,20,4.47,239.68,28.59,0,38
SM4-C,8/25/2024 21:00,25/08/2024,21:00,8,21,1.82,248.03,28.93,0,62
SM4-C,8/25/2024 22:00,25/08/2024,22:00,8,22,0.88,243,28.92,0,51
SM4-C,8/25/2024 23:00,25/08/2024,23:00,8,23,0.63,243,28.49,0,14
SM4-C,8/26/2024 0:00,26/08/2024,0:00,8,0,0.38,243,28.01,0,25
SM4-C,8/26/2024 1:00,26/08/2024,1:00,8,1,0.31,243,27.75,0,13
SM4-C,8/26/2024 2:00,26/08/2024,2:00,8,2,0.07,243,27.75,0,4
SM4-C,8/26/2024 3:00,26/08/2024,3:00,8,3,0.34,243,27.39,0,3
SM4-C,8/26/2024 4:00,26/08/2024,4:00,8,4,0.29,243,27.41,0,18
SM4-C,8/26/2024 5:00,26/08/2024,5:00,8,5,0.01,146.6,27.23,0,2
SM4-C,8/26/2024 18:00,26/08/2024,18:00,8,18,0.52,17,28.68,0,18
SM4-C,8/26/2024 19:00,26/08/2024,19:00,8,19,0.37,17,27.86,0,26
SM4-C,8/26/2024 20:00,26/08/2024,20:00,8,20,0.4,17,27.48,0,46
SM4-C,8/26/2024 21:00,26/08/2024,21:00,8,21,0.1,17,27.55,0,33
SM4-C,8/26/2024 22:00,26/08/2024,22:00,8,22,0.16,17,27.67,0,20
SM4-C,8/26/2024 23:00,26/08/2024,23:00,8,23,4.92,258.74,28.11,0,11
SM4-C,8/27/2024 0:00,27/08/2024,0:00,8,0,2.19,258.98,28.32,0,4
SM4-C,8/27/2024 1:00,27/08/2024,1:00,8,1,0.07,261,27.83,0,5
SM4-C,8/27/2024 2:00,27/08/2024,2:00,8,2,1.21,252.54,27.83,0,8
SM4-C,8/27/2024 3:00,27/08/2024,3:00,8,3,1.76,243.15,28.2,0,9
SM4-C,8/27/2024 4:00,27/08/2024,4:00,8,4,0.24,244,27.69,0,28
SM4-C,8/27/2024 5:00,27/08/2024,5:00,8,5,0.66,163.98,27.23,0,3
SM4-C,8/27/2024 18:00,27/08/2024,18:00,8,18,3.56,305.87,29.31,0,17
SM4-C,8/27/2024 19:00,27/08/2024,19:00,8,19,2.24,23.87,28.6,0,36
SM4-C,8/27/2024 20:00,27/08/2024,20:00,8,20,0.45,63,27.93,0,53
SM4-C,8/27/2024 21:00,27/08/2024,21:00,8,21,0.48,63,27.65,0,17
SM4-C,8/27/2024 22:00,27/08/2024,22:00,8,22,0.59,63,27.83,0,9
SM4-C,8/27/2024 23:00,27/08/2024,23:00,8,23,2.37,265.36,28.06,0,4
SM4-C,8/28/2024 0:00,28/08/2024,0:00,8,0,5.72,245.17,28.9,0,2
SM4-C,8/28/2024 1:00,28/08/2024,1:00,8,1,4.78,250.44,28.74,0,2
SM4-C,8/28/2024 2:00,28/08/2024,2:00,8,2,1.05,262.63,28.45,0,8
SM4-C,8/28/2024 3:00,28/08/2024,3:00,8,3,0.38,264,27.64,0,13
SM4-C,8/28/2024 4:00,28/08/2024,4:00,8,4,4.81,254.45,28.13,0,5
SM4-C,8/28/2024 5:00,28/08/2024,5:00,8,5,4.8,252.57,28.41,0,1
SM4-C,8/28/2024 17:00,28/08/2024,17:00,8,17,8.99,231.01,27.39,0,1
SM4-C,8/28/2024 18:00,28/08/2024,18:00,8,18,6.84,246.43,28.03,0,5
SM4-C,8/28/2024 19:00,28/08/2024,19:00,8,19,2.98,298.61,28.38,0.1,6
SM4-C,8/28/2024 20:00,28/08/2024,20:00,8,20,2.31,346.28,29.11,0.7,22
SM4-C,8/28/2024 21:00,28/08/2024,21:00,8,21,3.21,338.05,29.41,0,19
SM4-C,8/29/2024 4:00,29/08/2024,4:00,8,4,4.68,260.33,28.19,0,3
SM4-C,8/29/2024 5:00,29/08/2024,5:00,8,5,4.72,255.94,28,0,1
SM4-D,9/1/2023 18:00,1/9/2023,18:00,9,18,5.01,172.49,27.07,0.1,99
SM4-D,9/1/2023 19:00,1/9/2023,19:00,9,19,4.73,170.33,27.09,2.8,33
SM4-D,9/1/2023 20:00,1/9/2023,20:00,9,20,5.42,157.71,27.17,0.4,25
SM4-D,9/1/2023 21:00,1/9/2023,21:00,9,21,6.98,151.15,26.32,0.7,13
SM4-D,9/1/2023 22:00,1/9/2023,22:00,9,22,7.16,155.09,25.94,0,5
SM4-D,9/1/2023 23:00,1/9/2023,23:00,9,23,5.65,148.24,25.54,0,3
SM4-D,9/2/2023 0:00,2/9/2023,0:00,9,0,3.73,149.66,26.66,0,3
SM4-D,9/2/2023 1:00,2/9/2023,1:00,9,1,4.67,162.72,26.74,0,6
SM4-D,9/2/2023 2:00,2/9/2023,2:00,9,2,5.7,163.38,26.56,0,7
SM4-D,9/2/2023 3:00,2/9/2023,3:00,9,3,5.79,160.85,26.14,0,7
SM4-D,9/2/2023 4:00,2/9/2023,4:00,9,4,5.27,162.5,26.32,0,13
SM4-D,9/2/2023 5:00,2/9/2023,5:00,9,5,5.13,147.52,26.31,0,5
SM4-D,9/7/2023 18:00,7/9/2023,18:00,9,18,7.39,177.07,27.49,0,4
SM4-D,9/7/2023 19:00,7/9/2023,19:00,9,19,6.78,187.13,27.46,0,8
SM4-D,9/7/2023 20:00,7/9/2023,20:00,9,20,6.75,173.45,27.54,0,1
SM4-D,9/7/2023 21:00,7/9/2023,21:00,9,21,6.55,182.83,27.57,0,1
SM4-D,9/7/2023 22:00,7/9/2023,22:00,9,22,6,177.28,27.37,0,1
SM4-D,9/7/2023 23:00,7/9/2023,23:00,9,23,5.18,179.1,27.39,0,2
SM4-D,9/8/2023 0:00,8/9/2023,0:00,9,0,5.46,178.95,27.26,0,1
SM4-D,9/8/2023 1:00,8/9/2023,1:00,9,1,5.97,179.39,27.09,0,1
SM4-D,9/8/2023 2:00,8/9/2023,2:00,9,2,5.55,171.36,27.16,0,1
SM4-D,9/8/2023 4:00,8/9/2023,4:00,9,4,5.58,147.8,27.17,0,4
SM4-D,9/8/2023 5:00,8/9/2023,5:00,9,5,5.07,147.9,26.9,0,1
SM4-D,9/8/2023 17:00,8/9/2023,17:00,9,17,5.01,170.19,27.84,0,1
SM4-D,9/8/2023 18:00,8/9/2023,18:00,9,18,5.27,172.4,27.81,0,12
SM4-D,9/8/2023 19:00,8/9/2023,19:00,9,19,5.23,195.43,27.88,0,20
SM4-D,9/8/2023 20:00,8/9/2023,20:00,9,20,3.88,195,28.34,0,8
SM4-D,9/8/2023 21:00,8/9/2023,21:00,9,21,3.56,196.12,28.45,0,8
SM4-D,9/8/2023 22:00,8/9/2023,22:00,9,22,3.33,175.43,28.47,0,2
SM4-D,9/9/2023 0:00,9/9/2023,0:00,9,0,4.37,161.34,28.53,0,1
SM4-D,9/9/2023 1:00,9/9/2023,1:00,9,1,4.4,151.43,28.65,0,5
SM4-D,9/9/2023 2:00,9/9/2023,2:00,9,2,5.02,149.94,28.3,0,1
SM4-D,9/9/2023 3:00,9/9/2023,3:00,9,3,4.86,158.7,27.83,0,4
SM4-D,9/9/2023 4:00,9/9/2023,4:00,9,4,5.25,148.13,27.2,0,6
SM4-D,9/9/2023 5:00,9/9/2023,5:00,9,5,5.33,154.41,26.63,0,6
SM4-D,9/9/2023 18:00,9/9/2023,18:00,9,18,9.49,192.64,27.07,0,7
SM4-D,9/9/2023 19:00,9/9/2023,19:00,9,19,10.04,201.13,27.17,0,2
SM4-D,9/9/2023 20:00,9/9/2023,20:00,9,20,7.96,194.23,27.3,0,4
SM4-D,9/9/2023 21:00,9/9/2023,21:00,9,21,5.65,187.8,27.48,0,4
SM4-D,9/9/2023 23:00,9/9/2023,23:00,9,23,4.97,198.79,27.84,0,21
SM4-D,9/10/2023 0:00,10/9/2023,0:00,9,0,5.48,202.24,27.53,0,3
SM4-D,9/10/2023 2:00,10/9/2023,2:00,9,2,6,176.63,27.38,0,6
SM4-D,9/10/2023 3:00,10/9/2023,3:00,9,3,5.9,181.41,26.92,0,5
SM4-D,9/10/2023 4:00,10/9/2023,4:00,9,4,5.06,184.05,27.2,0,5
SM4-D,9/10/2023 5:00,10/9/2023,5:00,9,5,5.6,169.71,26.64,0,11
SM4-D,9/10/2023 17:00,10/9/2023,17:00,9,17,6.38,170.92,27.33,0,3
SM4-D,9/10/2023 18:00,10/9/2023,18:00,9,18,7.6,177.36,27.12,0,10
SM4-D,9/10/2023 19:00,10/9/2023,19:00,9,19,6.62,183.39,26.73,0,7
SM4-D,9/10/2023 20:00,10/9/2023,20:00,9,20,4.76,174.12,27.24,0,7
SM4-D,9/10/2023 22:00,10/9/2023,22:00,9,22,7.95,183.15,26.77,0,4
SM4-D,9/11/2023 2:00,11/9/2023,2:00,9,2,5.34,173.19,26.16,0,2
SM4-D,9/11/2023 3:00,11/9/2023,3:00,9,3,5.55,183.64,26.24,0,4
SM4-D,9/11/2023 4:00,11/9/2023,4:00,9,4,6.31,179.47,26.44,0,5
SM4-D,9/11/2023 5:00,11/9/2023,5:00,9,5,6.6,181.74,26.13,0,20
SM4-D,9/11/2023 18:00,11/9/2023,18:00,9,18,8.2,154.35,27.69,0,3
SM4-D,9/11/2023 19:00,11/9/2023,19:00,9,19,6.62,148.73,27.66,0,5
SM4-D,9/11/2023 20:00,11/9/2023,20:00,9,20,6.43,139.3,27.4,0,3
SM4-D,9/11/2023 21:00,11/9/2023,21:00,9,21,5.73,166.58,28.3,0,2
SM4-D,9/11/2023 22:00,11/9/2023,22:00,9,22,5.19,136.84,28.74,0,3
SM4-D,9/11/2023 23:00,11/9/2023,23:00,9,23,7.22,203.26,28.61,0,5
SM4-D,9/12/2023 0:00,12/9/2023,0:00,9,0,5.7,143.82,27.73,0,1
SM4-D,9/12/2023 1:00,12/9/2023,1:00,9,1,5.37,180.87,27.67,0,4
SM4-D,9/12/2023 2:00,12/9/2023,2:00,9,2,5,183.7,27.23,0,5
SM4-D,9/12/2023 3:00,12/9/2023,3:00,9,3,4.97,184.24,27.48,0,3
SM4-D,9/12/2023 4:00,12/9/2023,4:00,9,4,4.16,209.69,27.91,0,5
SM4-D,9/12/2023 5:00,12/9/2023,5:00,9,5,4.06,196.99,27.98,0,14
SM4-D,9/12/2023 17:00,12/9/2023,17:00,9,17,5.43,127.15,28.5,1.1,3
SM4-D,9/12/2023 18:00,12/9/2023,18:00,9,18,6.34,143.84,28.17,0.3,9
SM4-D,9/12/2023 19:00,12/9/2023,19:00,9,19,6.66,143.45,27.48,0,3
SM4-D,9/12/2023 20:00,12/9/2023,20:00,9,20,5,145.81,28.1,0,3
SM4-D,9/12/2023 21:00,12/9/2023,21:00,9,21,5.86,153.48,28.12,0,2
SM4-D,9/12/2023 22:00,12/9/2023,22:00,9,22,6.11,149.39,27.38,0,1
SM4-D,9/13/2023 0:00,13/09/2023,0:00,9,0,7.12,162.72,27.01,0,1
SM4-D,9/13/2023 2:00,13/09/2023,2:00,9,2,6.58,162.14,27.39,0,1
SM4-D,9/13/2023 3:00,13/09/2023,3:00,9,3,5.91,146.91,27.49,0,4
SM4-D,9/13/2023 4:00,13/09/2023,4:00,9,4,6.29,163.96,27.34,0,3
SM4-D,9/13/2023 5:00,13/09/2023,5:00,9,5,6.19,159.37,26.68,0,5
SM4-D,9/13/2023 18:00,13/09/2023,18:00,9,18,7.3,145.68,28.89,0,4
SM4-D,9/13/2023 20:00,13/09/2023,20:00,9,20,1.26,167.41,29.43,0,6
SM4-D,9/13/2023 21:00,13/09/2023,21:00,9,21,1.69,184.19,29.84,0,9
SM4-D,9/13/2023 22:00,13/09/2023,22:00,9,22,5.06,157.22,29.04,0,3
SM4-D,9/13/2023 23:00,13/09/2023,23:00,9,23,6.97,147.07,27.1,0,1
SM4-D,9/14/2023 1:00,14/09/2023,1:00,9,1,4.94,176.41,27.64,0,2
SM4-D,9/14/2023 2:00,14/09/2023,2:00,9,2,4.65,180.5,28.53,0,1
SM4-D,9/14/2023 3:00,14/09/2023,3:00,9,3,3.05,193.99,28.84,0,1
SM4-D,9/14/2023 4:00,14/09/2023,4:00,9,4,6.04,167.74,27.45,0,6
SM4-D,9/14/2023 5:00,14/09/2023,5:00,9,5,6.11,157.53,27.48,0,2
SM4-D,9/14/2023 17:00,14/09/2023,17:00,9,17,8.58,208.13,27.66,0,17
SM4-D,9/14/2023 18:00,14/09/2023,18:00,9,18,6.19,146.54,26.74,7.1,13
SM4-D,9/14/2023 19:00,14/09/2023,19:00,9,19,6.9,162.49,26.22,0.2,5
SM4-D,9/14/2023 20:00,14/09/2023,20:00,9,20,5.37,146.84,26.13,0.5,6
SM4-D,9/14/2023 21:00,14/09/2023,21:00,9,21,3.84,20.51,27.45,0,20
SM4-D,9/14/2023 22:00,14/09/2023,22:00,9,22,4.23,339.05,27.54,0,11
SM4-D,9/14/2023 23:00,14/09/2023,23:00,9,23,6.04,132.07,26.32,0,36
SM4-D,9/15/2023 2:00,15/09/2023,2:00,9,2,1.92,105.75,28.04,0,6
SM4-D,9/15/2023 3:00,15/09/2023,3:00,9,3,5.12,129.79,27.05,0,2
SM4-D,9/15/2023 5:00,15/09/2023,5:00,9,5,4.76,172.73,26.64,0,4
SM4-D,9/15/2023 19:00,15/09/2023,19:00,9,19,7.12,172.35,27.22,0,2
SM4-D,9/15/2023 20:00,15/09/2023,20:00,9,20,5.8,199.63,28.4,0,2
SM4-D,9/15/2023 21:00,15/09/2023,21:00,9,21,5.33,169,28.25,0,3
SM4-D,9/15/2023 22:00,15/09/2023,22:00,9,22,5.85,145.24,27.47,0,1
SM4-D,9/15/2023 23:00,15/09/2023,23:00,9,23,4.14,141.2,27.6,0,2
SM4-D,9/16/2023 0:00,16/09/2023,0:00,9,0,2.46,151.75,28.25,0,14
SM4-D,9/16/2023 4:00,16/09/2023,4:00,9,4,6.29,151.98,26.11,0,3
SM4-D,9/16/2023 5:00,16/09/2023,5:00,9,5,4.18,167.52,26.82,0,2
SM4-D,9/16/2023 17:00,16/09/2023,17:00,9,17,3.07,47.86,27.57,0,4
SM4-D,9/16/2023 18:00,16/09/2023,18:00,9,18,4.85,170.29,27.39,0,16
SM4-D,9/16/2023 19:00,16/09/2023,19:00,9,19,4.71,154.51,27.29,0,9
SM4-D,9/16/2023 20:00,16/09/2023,20:00,9,20,1.74,187.25,27.83,0,24
SM4-D,9/16/2023 21:00,16/09/2023,21:00,9,21,2.41,168.44,27.94,0,47
SM4-D,9/16/2023 22:00,16/09/2023,22:00,9,22,3.56,152.66,28.44,0,5
SM4-D,9/16/2023 23:00,16/09/2023,23:00,9,23,3.35,159.69,28.47,0,1
SM4-D,9/17/2023 0:00,17/09/2023,0:00,9,0,5,157.36,27.91,0,1
SM4-D,9/17/2023 2:00,17/09/2023,2:00,9,2,5.86,154.95,26.61,0,3
SM4-D,9/17/2023 4:00,17/09/2023,4:00,9,4,5.38,149.7,26.56,0,5
SM4-D,9/17/2023 5:00,17/09/2023,5:00,9,5,4.74,157.7,26.76,0,6
SM4-D,9/17/2023 18:00,17/09/2023,18:00,9,18,6.07,160.34,27.72,0,11
SM4-D,9/17/2023 19:00,17/09/2023,19:00,9,19,6.45,164.91,27.78,0,3
SM4-D,9/17/2023 20:00,17/09/2023,20:00,9,20,6.4,165.69,27.61,0,3
SM4-D,9/17/2023 21:00,17/09/2023,21:00,9,21,6.76,158.48,27.54,0,2
SM4-D,9/17/2023 22:00,17/09/2023,22:00,9,22,6.54,170.28,27.58,0,2
SM4-D,9/17/2023 23:00,17/09/2023,23:00,9,23,6.34,165.63,27.43,0,2
SM4-D,9/18/2023 1:00,18/09/2023,1:00,9,1,3.35,329.73,27.04,0,18
SM4-D,9/18/2023 2:00,18/09/2023,2:00,9,2,1.21,338.34,26.64,0,19
SM4-D,9/18/2023 3:00,18/09/2023,3:00,9,3,1,339.74,26.28,0.6,1
SM4-D,9/18/2023 4:00,18/09/2023,4:00,9,4,2.25,330.23,26.73,0.4,7
SM4-D,9/18/2023 5:00,18/09/2023,5:00,9,5,0.46,126.68,26.47,0,14
SM4-D,9/18/2023 17:00,18/09/2023,17:00,9,17,3.56,151.47,28.16,0,4
SM4-D,9/18/2023 18:00,18/09/2023,18:00,9,18,0.77,160,28.42,0,63
SM4-D,9/18/2023 19:00,18/09/2023,19:00,9,19,1.76,88.51,28.56,0,42
SM4-D,9/18/2023 20:00,18/09/2023,20:00,9,20,2.36,5.82,28.22,0,38
SM4-D,9/18/2023 21:00,18/09/2023,21:00,9,21,2.36,0.91,28.29,0,28
SM4-D,9/18/2023 22:00,18/09/2023,22:00,9,22,2.83,11.97,28.05,0,10
SM4-D,9/18/2023 23:00,18/09/2023,23:00,9,23,2.68,9.88,27.89,0,6
SM4-D,9/19/2023 0:00,19/09/2023,0:00,9,0,2.92,6.27,27.75,0,9
SM4-D,9/19/2023 1:00,19/09/2023,1:00,9,1,3.05,358.42,27.36,0,7
SM4-D,9/19/2023 2:00,19/09/2023,2:00,9,2,2.05,10.45,27.55,0,6
SM4-D,9/19/2023 3:00,19/09/2023,3:00,9,3,2.89,356.81,27.08,0,11
SM4-D,9/19/2023 4:00,19/09/2023,4:00,9,4,3.47,1.56,26.66,0,15
SM4-D,9/19/2023 5:00,19/09/2023,5:00,9,5,3.15,358.71,26.74,0,6
SM4-D,9/19/2023 17:00,19/09/2023,17:00,9,17,4.35,179.41,28.44,0,4
SM4-D,9/19/2023 18:00,19/09/2023,18:00,9,18,3.58,150.66,28.07,0,19
SM4-D,9/19/2023 19:00,19/09/2023,19:00,9,19,2.86,162.79,27.76,0,15
SM4-D,9/19/2023 20:00,19/09/2023,20:00,9,20,3.31,29.21,27.48,0,12
SM4-D,9/19/2023 22:00,19/09/2023,22:00,9,22,3.13,358.61,26.8,0.2,15
SM4-D,9/19/2023 23:00,19/09/2023,23:00,9,23,2.61,0.63,27.15,0.2,17
SM4-D,9/20/2023 0:00,20/09/2023,0:00,9,0,4.66,4.38,26.6,0,7
SM4-D,9/20/2023 1:00,20/09/2023,1:00,9,1,4.82,354.86,26.69,0.4,13
SM4-D,9/20/2023 2:00,20/09/2023,2:00,9,2,4.44,1.02,26.71,0,14
SM4-D,9/20/2023 3:00,20/09/2023,3:00,9,3,4.11,352.43,26.7,0,3
SM4-D,9/20/2023 4:00,20/09/2023,4:00,9,4,3.46,352.24,26.49,0,16
SM4-D,9/20/2023 5:00,20/09/2023,5:00,9,5,3.17,351.39,26.11,0,9
SM4-D,9/20/2023 17:00,20/09/2023,17:00,9,17,2.24,152.94,30.88,0,10
SM4-D,9/20/2023 18:00,20/09/2023,18:00,9,18,1.72,187.88,29.95,0,52
SM4-D,9/20/2023 19:00,20/09/2023,19:00,9,19,2.32,80.21,29.24,0,40
SM4-D,9/20/2023 20:00,20/09/2023,20:00,9,20,3.23,5,29.33,0,27
SM4-D,9/20/2023 21:00,20/09/2023,21:00,9,21,1.84,31.6,29.17,0,25
SM4-D,9/20/2023 22:00,20/09/2023,22:00,9,22,1.93,1.68,28.88,0,13
SM4-D,9/20/2023 23:00,20/09/2023,23:00,9,23,1.15,24.65,28.08,0.1,6
SM4-D,9/21/2023 0:00,21/09/2023,0:00,9,0,1.57,343.83,27.76,0,16
SM4-D,9/21/2023 1:00,21/09/2023,1:00,9,1,1.9,13.06,28.01,0,14
SM4-D,9/21/2023 2:00,21/09/2023,2:00,9,2,1.65,12.7,27.7,0.2,8
SM4-D,9/21/2023 3:00,21/09/2023,3:00,9,3,3.88,355.07,27.03,0,8
SM4-D,9/21/2023 4:00,21/09/2023,4:00,9,4,3.35,349.05,26.94,0,22
SM4-D,9/21/2023 5:00,21/09/2023,5:00,9,5,2.07,356.01,26.66,0,13
SM4-D,9/21/2023 17:00,21/09/2023,17:00,9,17,2.78,191.49,27.86,0,33
SM4-D,9/21/2023 18:00,21/09/2023,18:00,9,18,0.54,210,28.24,0,76
SM4-D,9/21/2023 19:00,21/09/2023,19:00,9,19,0.98,210,28.53,0,49
SM4-D,9/21/2023 20:00,21/09/2023,20:00,9,20,3.04,322.33,28.39,0,45
SM4-D,9/21/2023 21:00,21/09/2023,21:00,9,21,2.29,334.45,28.21,0,18
SM4-D,9/21/2023 22:00,21/09/2023,22:00,9,22,1.6,15.3,27.93,0,14
SM4-D,9/21/2023 23:00,21/09/2023,23:00,9,23,0.87,11,27.78,0,1
SM4-D,9/22/2023 0:00,22/09/2023,0:00,9,0,0.14,11,27.48,0,4
SM4-D,9/22/2023 1:00,22/09/2023,1:00,9,1,0.01,11,27.32,0,26
SM4-D,9/22/2023 2:00,22/09/2023,2:00,9,2,0.13,11,26.92,0,21
SM4-D,9/22/2023 3:00,22/09/2023,3:00,9,3,1.8,0.42,26.45,0,20
SM4-D,9/22/2023 4:00,22/09/2023,4:00,9,4,1.92,343.39,26.27,0,41
SM4-D,9/22/2023 5:00,22/09/2023,5:00,9,5,3.83,357.49,25.92,0,6
SM4-D,9/22/2023 17:00,22/09/2023,17:00,9,17,2.31,215.23,30.19,0,12
SM4-D,9/22/2023 18:00,22/09/2023,18:00,9,18,1.39,175.84,29.72,0,87
SM4-D,9/22/2023 19:00,22/09/2023,19:00,9,19,0.95,180,29.61,0,27
SM4-D,9/22/2023 20:00,22/09/2023,20:00,9,20,0.72,180,29.51,0,31
SM4-D,9/22/2023 21:00,22/09/2023,21:00,9,21,0.17,180,29.41,0,22
SM4-D,9/22/2023 22:00,22/09/2023,22:00,9,22,0.66,175.99,29.06,0,1
SM4-D,9/22/2023 23:00,22/09/2023,23:00,9,23,2.67,44.34,27.78,0,21
SM4-D,9/23/2023 0:00,23/09/2023,0:00,9,0,0.59,18,27.91,0,1
SM4-D,9/23/2023 1:00,23/09/2023,1:00,9,1,0.34,18,27.61,0,7
SM4-D,9/23/2023 2:00,23/09/2023,2:00,9,2,0.99,18,27.03,0,3
SM4-D,9/23/2023 3:00,23/09/2023,3:00,9,3,0.04,18,27.1,0,3
SM4-D,9/23/2023 4:00,23/09/2023,4:00,9,4,1.81,50.09,27.18,0,52
SM4-D,9/23/2023 5:00,23/09/2023,5:00,9,5,2.88,159.55,27.28,0,14
SM4-D,9/23/2023 17:00,23/09/2023,17:00,9,17,5.05,175.68,28.58,0,7
SM4-D,9/23/2023 18:00,23/09/2023,18:00,9,18,4.09,177.71,28.41,0,24
SM4-D,9/23/2023 19:00,23/09/2023,19:00,9,19,2.23,144.54,28.59,0,16
SM4-D,9/23/2023 20:00,23/09/2023,20:00,9,20,2.34,2.95,28.12,0,16
SM4-D,9/23/2023 21:00,23/09/2023,21:00,9,21,0.66,14,28.2,0,11
SM4-D,9/23/2023 22:00,23/09/2023,22:00,9,22,0.15,14,28.01,0,6
SM4-D,9/23/2023 23:00,23/09/2023,23:00,9,23,2.18,5.38,27.52,0,3
SM4-D,9/24/2023 0:00,24/09/2023,0:00,9,0,1.37,359.27,27.33,0,3
SM4-D,9/24/2023 1:00,24/09/2023,1:00,9,1,1.83,0.25,27.12,0,4
SM4-D,9/24/2023 2:00,24/09/2023,2:00,9,2,1.73,356.65,26.92,0,21
SM4-D,9/24/2023 3:00,24/09/2023,3:00,9,3,0.38,353,26.95,0,15
SM4-D,9/24/2023 4:00,24/09/2023,4:00,9,4,3.36,356.81,26.55,0,17
SM4-D,9/24/2023 5:00,24/09/2023,5:00,9,5,3.48,0.53,26.12,0,8
SM4-D,9/24/2023 19:00,24/09/2023,19:00,9,19,1.72,22.39,25.91,2.2,1
SM4-D,9/24/2023 20:00,24/09/2023,20:00,9,20,3.62,172.82,26.07,0,1
SM4-D,9/24/2023 21:00,24/09/2023,21:00,9,21,5.77,152.36,26.41,0,8
SM4-D,9/24/2023 22:00,24/09/2023,22:00,9,22,4.98,158.13,26.57,0,6
SM4-D,9/24/2023 23:00,24/09/2023,23:00,9,23,5.03,163.7,26.82,0,12
SM4-D,9/25/2023 0:00,25/09/2023,0:00,9,0,4.55,162.1,27.28,0,2
SM4-D,9/25/2023 1:00,25/09/2023,1:00,9,1,5.14,150.39,26.62,0,7
SM4-D,9/25/2023 2:00,25/09/2023,2:00,9,2,4.37,157.92,27.09,0,10
SM4-D,9/25/2023 3:00,25/09/2023,3:00,9,3,3.04,147.25,27.2,0,41
SM4-D,9/25/2023 4:00,25/09/2023,4:00,9,4,1.5,127.37,26.74,0,31
SM4-D,9/25/2023 5:00,25/09/2023,5:00,9,5,4.98,154.73,26.32,0,5
SM4-D,9/25/2023 17:00,25/09/2023,17:00,9,17,9.04,198.43,28,0,4
SM4-D,9/25/2023 18:00,25/09/2023,18:00,9,18,10.71,196.86,27.68,0,8
SM4-D,9/25/2023 19:00,25/09/2023,19:00,9,19,11.26,207,27.17,0,7
SM4-D,9/25/2023 20:00,25/09/2023,20:00,9,20,12.43,210.79,27.03,0,3
SM4-D,9/25/2023 21:00,25/09/2023,21:00,9,21,8.21,200.37,26.9,0,2
SM4-D,9/25/2023 23:00,25/09/2023,23:00,9,23,5.88,160.56,26.25,0,1
SM4-D,9/26/2023 1:00,26/09/2023,1:00,9,1,8.37,192.93,25.89,0,1
SM4-D,9/26/2023 3:00,26/09/2023,3:00,9,3,5.14,178.93,26.11,0,5
SM4-D,9/26/2023 4:00,26/09/2023,4:00,9,4,5.85,174.7,26.44,0,2
SM4-D,9/26/2023 5:00,26/09/2023,5:00,9,5,6.4,186.25,26.23,0,3
SM4-D,9/26/2023 17:00,26/09/2023,17:00,9,17,7.4,187.47,27.42,0,9
SM4-D,9/26/2023 18:00,26/09/2023,18:00,9,18,5.99,170.35,27.03,0,10
SM4-D,9/26/2023 19:00,26/09/2023,19:00,9,19,8.07,160.37,26.31,0,2
SM4-D,9/26/2023 20:00,26/09/2023,20:00,9,20,7.06,167.61,26.23,0,3
SM4-D,9/26/2023 21:00,26/09/2023,21:00,9,21,5.81,147.04,26.5,0,1
SM4-D,9/26/2023 22:00,26/09/2023,22:00,9,22,6.5,163.36,26.58,0,2
SM4-D,9/27/2023 1:00,27/09/2023,1:00,9,1,7.01,158.89,27.11,0,2
SM4-D,9/27/2023 2:00,27/09/2023,2:00,9,2,5.95,165.25,27.04,0,1
SM4-D,9/27/2023 3:00,27/09/2023,3:00,9,3,5.35,170.01,27.1,0,3
SM4-D,9/27/2023 4:00,27/09/2023,4:00,9,4,4.91,160.1,27.3,0,4
SM4-D,9/27/2023 5:00,27/09/2023,5:00,9,5,5.1,165.01,26.99,0,6
SM4-D,9/27/2023 17:00,27/09/2023,17:00,9,17,NA,NA,NA,0,6
SM4-D,9/27/2023 18:00,27/09/2023,18:00,9,18,NA,NA,NA,0,64
